transaction_id,account_id,transaction_ts,type,amount,currency,category,merchant,payment_method,status,city,country,ingested_at
32c5c3b9-15c6-4301-9cfb-d33f8e01c31c,ACC-01010,2025-09-12T20:32:49,DEBIT,-13.84,EUR,Entertainment,Steam,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:15
7a3bbe1f-bc18-4da5-810b-8ac09bdf1c5a,ACC-01002,2025-05-18T07:35:21,DEBIT,-18.46,USD,Transport,Uber,CARD,SETTLED,Madrid,ES,2025-10-28T13:48:14
40b2d4ea-1a32-487d-92fd-17ed6e0ffaf9,ACC-01002,2024-11-24T13:07:55,DEBIT,-33.98,USD,Restaurants,KFC,PAYPAL,SETTLED,Barcelona,ES,2025-10-28T13:48:15
19970e7c-2f60-4040-b535-15d21720d3b0,ACC-01004,2025-06-19T18:00:02,DEBIT,-28.24,USD,Shopping,Decathlon,CARD,SETTLED,Leeds,GB,2025-10-28T13:48:15
e38672f7-31db-48a0-986b-f1e7c112b067,ACC-01009,2025-05-02T08:19:56,DEBIT,-160.94,EUR,Utilities,Engie,CARD,SETTLED,Lyon,FR,2025-10-28T13:48:15
aa154eb9-7722-4336-95e7-5279b28a00de,ACC-01009,2025-04-14T22:23:24,CREDIT,1924.39,EUR,Salary,YourCompany SARL,CARD,SETTLED,Brussels,BE,2025-10-28T13:48:15
a137b83b-15f3-4cfa-8b48-b4aed3b928b8,ACC-01008,2025-06-16T01:57:10,CREDIT,2434.75,EUR,Salary,TechCorp SAS,CARD,SETTLED,Madrid,ES,2025-10-28T13:48:15
6f187453-5550-4415-951e-ad904d576451,ACC-01009,2025-04-11T16:25:40,DEBIT,-16.64,EUR,Restaurants,Starbucks,CARD,SETTLED,Chicago,US,2025-10-28T13:48:15
e7cac559-85ce-40d8-b761-1b475b4c5251,ACC-01009,2024-11-22T21:02:38,DEBIT,-216.6,USD,Travel,Air France,CARD,SETTLED,New York,US,2025-10-28T13:48:15
86dc0c5a-86c8-4d58-946a-5ff61a1fe4c7,ACC-01009,2025-09-22T23:51:59,DEBIT,-92.81,EUR,Shopping,Decathlon,CARD,SETTLED,Rome,IT,2025-10-28T13:48:14
d1f5b047-f98d-444c-be4b-67f47ca82ec9,ACC-01002,2025-04-04T08:10:44,DEBIT,-3.5,EUR,Travel,,CARD,FAILED,Seville,ES,2025-10-28T13:48:15
8ef2078e-fa27-46b9-8d05-26db773e5636,ACC-01001,2024-12-03T07:39:28,DEBIT,-19.22,EUR,Transport,Uber,CARD,SETTLED,Naples,IT,2025-10-28T13:48:15
29a4a18f-e40e-473d-9e23-b338e8074784,ACC-01010,2024-12-23T23:38:17,DEBIT,-56.25,GBP,Restaurants,KFC,CARD,SETTLED,Toronto,CA,2025-10-28T13:48:15
e1f392d0-a506-493d-bb93-62ffaff77313,ACC-01003,2025-06-10T02:11:29,DEBIT,-26.61,EUR,Groceries,Monoprix,CARD,SETTLED,Montreal,CA,2025-10-28T13:48:15
8c1efdeb-f900-4628-ad0b-a9a8aaf8951e,ACC-01005,2025-07-04T05:00:51,DEBIT,-17.41,EUR,Transport,Uber,SEPA,SETTLED,Brussels,BE,2025-10-28T13:48:15
f48fbe4e-c427-4311-bf7a-bbe96eadd1fb,ACC-01008,2025-06-01T11:27:46,CREDIT,2673.24,EUR,Salary,TechCorp SAS,PAYPAL,PENDING,Montreal,CA,2025-10-28T13:48:14
18cce7b6-f8ab-4ea0-82c7-57b3bd88c255,ACC-01007,2025-08-10T05:21:35,DEBIT,-34.2,EUR,Entertainment,Steam,APPLE_PAY,PENDING,Toronto,CA,2025-10-28T13:48:15
ac4e2f53-1d91-4c87-ae02-63bcdd889916,ACC-01006,2025-02-01T17:25:43,CREDIT,3025.87,EUR,Salary,TechCorp SAS,CARD,SETTLED,New York,US,2025-10-28T13:48:14
46b6c44d-4fdc-49d5-adde-a86af70e11e0,ACC-01010,2025-09-05T14:58:47,DEBIT,-15.05,EUR,Restaurants,McDonalds,SEPA,SETTLED,New York,US,2025-10-28T13:48:15
5a755871-537e-47a2-b1a5-c0c3f9c7a182,ACC-01007,2025-02-10T08:58:14,DEBIT,-38.75,EUR,Restaurants,Subway,CARD,SETTLED,Leeds,GB,2025-10-28T13:48:14
ad180875-cec4-4ca3-b3a0-ea516fc1b072,ACC-01007,2025-05-23T10:31:59,DEBIT,-4.12,EUR,Restaurants,Local Bistro,SEPA,SETTLED,Bordeaux,FR,2025-10-28T13:48:15
4689ee59-a16f-431d-a0c2-06577619db32,ACC-01001,2025-09-30T04:02:42,DEBIT,-62.46,EUR,Shopping,Decathlon,CASH,SETTLED,Austin,US,2025-10-28T13:48:15
f7803926-d080-4d06-b53f-4fe5c3106e04,ACC-01009,2024-11-02T06:20:07,DEBIT,-51.73,EUR,Restaurants,McDonalds,CARD,SETTLED,Madrid,ES,2025-10-28T13:48:15
2d7cda1d-6fa0-4512-acca-7aff96ddd453,ACC-01006,2025-02-23T05:59:35,DEBIT,-42.72,USD,Healthcare,Pharmacie Centrale,CARD,SETTLED,Toronto,CA,2025-10-28T13:48:15
31a64353-bec8-4437-8d5e-d68e57c984d5,ACC-01002,2024-11-21T21:45:04,DEBIT,-41.49,GBP,Groceries,Monoprix,CARD,SETTLED,Antwerp,BE,2025-10-28T13:48:15
54b7dc9e-dea4-4a6d-aa0f-0be42dbc2ad4,ACC-01010,2025-02-05T01:12:07,DEBIT,-59.1,EUR,Healthcare,Clinique Pasteur,CARD,SETTLED,Lyon,FR,2025-10-28T13:48:15
a8e1c07e-3f6e-4b55-aab2-573ee13ad7b0,ACC-01004,2025-09-27T22:20:04,CREDIT,2091.45,EUR,Salary,TechCorp SAS,CARD,SETTLED,Berlin,DE,2025-10-28T13:48:15
e5a0899d-bd09-4c52-843a-2a17caf2ee99,ACC-01006,2025-07-18T08:46:15,DEBIT,-25.57,EUR,Groceries,Monoprix,CARD,SETTLED,Barcelona,ES,2025-10-28T13:48:15
9fe4b25d-036c-4d6b-86c5-b7883a8974f0,ACC-01005,2025-08-19T15:54:19,DEBIT,-26.23,EUR,Shopping,Decathlon,CARD,SETTLED,Lyon,FR,2025-10-28T13:48:15
237e21ed-6844-4145-9692-5180c2ee94ef,ACC-01002,2025-04-09T06:41:08,DEBIT,-61.8,USD,Utilities,Orange,WIRE,SETTLED,Toronto,CA,2025-10-28T13:48:14
c454c147-db85-43f4-bfb6-8123e8bd0e2c,ACC-01010,2025-09-08T21:50:27,DEBIT,-17.7,EUR,Entertainment,Spotify,CARD,PENDING,Brussels,BE,2025-10-28T13:48:15
7ef0fa8b-3b7f-40bc-9f23-8c48ed6475f2,ACC-01008,2025-03-09T12:58:53,DEBIT,-978.43,EUR,Rent,Appartement Jules Ferry,CARD,SETTLED,Lyon,FR,2025-10-28T13:48:15
a30335b1-ce4e-4559-a5db-0a6cfc462323,ACC-01007,2025-08-25T08:20:20,DEBIT,-3.7,EUR,Transport,Uber,WIRE,SETTLED,Cologne,DE,2025-10-28T13:48:14
550ce68f-86ee-4e87-afcd-ac245d02a2e9,ACC-01001,2025-09-05T02:37:00,DEBIT,-10.96,EUR,Transport,RATP,APPLE_PAY,PENDING,Seville,ES,2025-10-28T13:48:15
d3b8bf6c-2e4b-42c1-ab25-a6a44c2ff05b,ACC-01008,2025-02-02T07:22:32,DEBIT,-53.32,EUR,Groceries,Lidl,CARD,SETTLED,Manchester,GB,2025-10-28T13:48:14
5787c872-89c4-439a-997e-07f5e13b902d,ACC-01007,2025-08-23T22:20:18,DEBIT,-58.56,EUR,Restaurants,Local Bistro,WIRE,PENDING,Porto,PT,2025-10-28T13:48:15
1b37d0a3-d720-48f1-98ae-b1da3ab559e7,ACC-01008,2025-08-21T00:45:35,DEBIT,-11.36,USD,Transport,Uber,CARD,SETTLED,Toronto,CA,2025-10-28T13:48:14
0faf923e-06ec-4eed-bb0b-f2735ad72555,ACC-01010,2025-06-11T09:45:38,DEBIT,-155.21,EUR,Shopping,Fnac,CARD,SETTLED,Milan,IT,2025-10-28T13:48:15
df705baf-8ebe-4a09-8e3b-6a852bf1ad2d,ACC-01003,2024-11-09T18:36:14,DEBIT,-5.42,USD,Restaurants,McDonalds,CARD,SETTLED,Cologne,DE,2025-10-28T13:48:15
05ef4418-13ca-4856-8a83-b13714ffd398,ACC-01004,2025-08-02T11:15:59,DEBIT,-87.09,EUR,Shopping,Decathlon,CARD,SETTLED,Antwerp,BE,2025-10-28T13:48:15
f5be8211-c9ec-43c8-b46e-2940be23a188,ACC-01009,2025-09-15T19:34:26,DEBIT,-43.32,USD,Restaurants,KFC,CARD,SETTLED,London,GB,2025-10-28T13:48:14
671efee0-c1aa-4d70-859f-b0f5532db836,ACC-01002,2025-09-29T21:04:34,DEBIT,-18.44,EUR,Restaurants,McDonalds,SEPA,SETTLED,Brussels,BE,2025-10-28T13:48:14
91fba9b7-d977-4a20-960e-9d9858c715dc,ACC-01007,2025-09-28T22:16:06,DEBIT,-31.75,USD,Restaurants,Subway,CASH,SETTLED,Rome,IT,2025-10-28T13:48:14
5d2c37bc-e47a-46a1-b650-829b86912c9c,ACC-01004,2025-08-19T14:57:12,CREDIT,2717.0,EUR,Salary,TechCorp SAS,CARD,SETTLED,Birmingham,GB,2025-10-28T13:48:14
9e8ec223-4fa2-42ba-922f-e4410050e9b5,ACC-01007,2024-12-10T11:02:14,DEBIT,-13.64,EUR,Shopping,Amazon,CARD,SETTLED,Lille,FR,2025-10-28T13:48:15
ad3f15a7-ab4a-452f-91ac-4e604608dff4,ACC-01007,2025-09-14T23:32:14,CREDIT,43.43,EUR,Refund,Amazon Refund,CARD,SETTLED,Naples,IT,2025-10-28T13:48:15
bdad37e9-ed0c-407e-a4d3-bb75f5475766,ACC-01006,2025-04-02T08:52:25,DEBIT,-3.23,EUR,Entertainment,Spotify,CARD,SETTLED,Rome,IT,2025-10-28T13:48:15
76667468-604f-43d2-bb93-28721d643d13,ACC-01001,2025-05-03T11:30:16,DEBIT,-95.09,EUR,Utilities,Engie,PAYPAL,SETTLED,San Francisco,US,2025-10-28T13:48:14
2ced4ede-c0a3-44c0-9941-fb1dd16e3074,ACC-01001,2025-02-23T02:41:53,DEBIT,-45.42,EUR,Restaurants,Subway,WIRE,SETTLED,Paris,FR,2025-10-28T13:48:15
5713498c-b18a-4902-880b-66b7e62da008,ACC-01010,2024-12-08T09:10:46,DEBIT,-52.49,EUR,Shopping,Zara,WIRE,SETTLED,Bordeaux,FR,2025-10-28T13:48:15
66a06005-cc81-4e5f-9ae6-1282f2723ea2,ACC-01007,2025-04-21T22:36:02,DEBIT,-251.04,EUR,Travel,EasyJet,CARD,SETTLED,Hamburg,DE,2025-10-28T13:48:14
749f893e-8059-4370-b6a7-853465aabf20,ACC-01003,2024-12-13T01:33:50,DEBIT,-78.59,EUR,Groceries,Lidl,APPLE_PAY,SETTLED,Valencia,ES,2025-10-28T13:48:15
da3d5771-4515-45e7-bab2-c29c4655714b,ACC-01006,2025-08-04T17:39:04,DEBIT,-18.57,GBP,Entertainment,Cinema Gaumont,PAYPAL,SETTLED,Turin,IT,2025-10-28T13:48:14
1e3ebcf5-57ba-43aa-9572-7fa3ed10994d,ACC-01002,2025-08-14T20:14:58,DEBIT,-79.73,GBP,Utilities,Orange,PAYPAL,SETTLED,Amsterdam,NL,2025-10-28T13:48:15
b693b540-4c70-4033-bb52-a0ea5e2ab9df,ACC-01007,2025-10-19T17:31:27,DEBIT,-91.93,EUR,Shopping,Decathlon,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:15
6155ed37-a4bc-4cad-8189-6ed1120cdcbe,ACC-01001,2025-08-03T04:21:01,DEBIT,-740.68,USD,Rent,Residence Belleville,PAYPAL,SETTLED,Montreal,CA,2025-10-28T13:48:14
b9133525-2cab-45e8-a0aa-ea89945ea7e2,ACC-01004,2025-10-04T17:05:23,DEBIT,-72.58,EUR,Utilities,Engie,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:15
b8e4de38-dc74-4590-9ea4-47e484429505,ACC-01004,2025-08-04T11:00:36,DEBIT,-17.46,EUR,Restaurants,Starbucks,CARD,SETTLED,Rotterdam,NL,2025-10-28T13:48:14
e05045f7-6ee9-4a84-9ca8-c5b959d03a58,ACC-01010,2025-03-11T21:42:52,DEBIT,-88.04,EUR,Shopping,Fnac,APPLE_PAY,SETTLED,London,GB,2025-10-28T13:48:15
46d52582-9edc-4b8e-8cc1-4b06568bd6b1,ACC-01001,2025-03-28T07:29:16,DEBIT,-406.81,USD,travel,Airbnb,PAYPAL,SETTLED,Leeds,GB,2025-10-28T13:48:15
202b65b7-1eec-4448-a6cf-eb2564192e2d,ACC-01006,2025-01-14T02:24:52,DEBIT,-906.44,EUR,Rent,Appartement Jules Ferry,CARD,SETTLED,New York,US,2025-10-28T13:48:15
84b885a5-fd7c-4117-9bf3-198333f1e9ac,ACC-01009,2025-09-10T15:10:03,DEBIT,-23.36,EUR,Restaurants,Local Bistro,CARD,REVERSED,Antwerp,BE,2025-10-28T13:48:14
ccdb2d6b-7d7e-4046-9964-ab7c79d6682d,ACC-01008,2025-09-24T03:41:32,DEBIT,-58.01,USD,Groceries,Carrefour,CARD,PENDING,Cologne,DE,2025-10-28T13:48:14
e715b9c3-d3b1-4f5f-8b2e-24e5ac1e274b,ACC-01004,2024-10-31T09:48:52,DEBIT,-27.39,USD,Groceries,Monoprix,WIRE,PENDING,Brussels,BE,2025-10-28T13:48:15
116bda6b-8d66-41e2-86d0-052feb4c00a3,ACC-01009,2025-03-10T05:57:43,DEBIT,-7.45,EUR,Entertainment,Steam,CARD,SETTLED,Montreal,CA,2025-10-28T13:48:15
e7b064da-0e06-49b5-bbf2-b0c9a208064e,ACC-01002,2025-04-02T10:53:19,DEBIT,-143.63,EUR,Utilities,EDF,CARD,PENDING,Leeds,GB,2025-10-28T13:48:15
c717aa9c-6869-4ebd-9697-d0dddf1c533b,ACC-01007,2025-07-11T07:46:36,DEBIT,-10.68,EUR,Entertainment,Netflix,WIRE,REVERSED,Manchester,GB,2025-10-28T13:48:15
314f1e90-fd22-4e46-b35b-804ce005a4b3,ACC-01001,2025-07-09T23:21:25,DEBIT,-87.88,EUR,Utilities,EDF,CARD,SETTLED,Bordeaux,FR,2025-10-28T13:48:14
830f3d28-435e-4ba3-9cd7-f79c68d686d8,ACC-01002,2025-09-13T17:39:40,DEBIT,-347.84,EUR,Travel,EasyJet,CARD,SETTLED,Naples,IT,2025-10-28T13:48:15
eb9be328-f658-4436-8be6-cb3419fad09c,ACC-01003,2025-05-25T17:55:23,DEBIT,-31.09,EUR,Transport,Bolt,CARD,SETTLED,Marseille,FR,2025-10-28T13:48:15
82f825f1-1773-4830-ace3-19528b9509ac,ACC-01009,2025-10-13T09:12:24,CREDIT,1996.98,EUR,Salary,TechCorp SAS,CARD,SETTLED,Hamburg,DE,2025-10-28T13:48:15
3fb4784b-76bb-4bea-9b93-fdc5d2d8413a,ACC-01004,2025-10-09T01:06:02,DEBIT,-35.83,USD,Groceries,Monoprix,CARD,PENDING,London,GB,2025-10-28T13:48:14
0779f082-1700-45cb-9e6c-34e12d15cafc,ACC-01006,2025-08-26T01:22:47,DEBIT,-46.7,EUR,restaurants,,CARD,SETTLED,Birmingham,GB,2025-10-28T13:48:15
ed9eedfd-a682-4895-89e0-81279b92bc20,ACC-01001,2025-10-02T19:05:04,DEBIT,-50.58,EUR,Restaurants,Starbucks,PAYPAL,SETTLED,Seattle,US,2025-10-28T13:48:15
a2e798ba-297e-43fd-834b-576dce3e7f61,ACC-01007,2025-02-17T09:37:35,DEBIT,-45.0,EUR,Groceries,Carrefour,SEPA,SETTLED,Birmingham,GB,2025-10-28T13:48:15
4c302962-a967-43bd-9f5d-4ea5cdd8669b,ACC-01002,2025-05-16T01:05:30,DEBIT,-82.66,EUR,Healthcare,Doctolib,CARD,SETTLED,London,GB,2025-10-28T13:48:14
58135dfd-9651-422d-80cb-202d95083375,ACC-01003,2024-12-31T08:25:54,DEBIT,-68.68,EUR,Shopping,Amazon,CARD,SETTLED,Leeds,GB,2025-10-28T13:48:15
a2e0c701-03d6-45be-affa-ab4d392941ad,ACC-01001,2025-10-14T01:14:38,DEBIT,-14.46,EUR,Entertainment,Netflix,CARD,SETTLED,Turin,IT,2025-10-28T13:48:14
a3b4e14a-61a5-4b7e-8fb0-feba8eec92be,ACC-01008,2025-01-22T13:14:36,DEBIT,-17.2,EUR,Transport,RATP,CARD,SETTLED,Porto,PT,2025-10-28T13:48:14
c27b502f-af56-4fc7-b599-bbddec87e936,ACC-01009,2025-09-10T06:20:26,CREDIT,3.94,USD,Refund,Amazon Refund,CARD,SETTLED,Rome,IT,2025-10-28T13:48:15
f37f7423-1e6c-41d6-87bf-f5aac54dc9d9,ACC-01006,2024-12-09T15:18:21,DEBIT,-61.71,EUR,Groceries,Monoprix,PAYPAL,SETTLED,Montreal,CA,2025-10-28T13:48:14
d0c533e0-76a2-4732-9a79-7ebf25b8c729,ACC-01010,2025-06-30T14:06:20,DEBIT,-72.91,EUR,Groceries,Monoprix,WIRE,SETTLED,Lisbon,PT,2025-10-28T13:48:15
8b535d6f-7c4f-4608-91e4-4c370f976485,ACC-01001,2025-02-12T02:22:01,DEBIT,-114.71,EUR,Groceries,Auchan,APPLE_PAY,SETTLED,Rotterdam,NL,2025-10-28T13:48:14
95727c8d-8e54-424f-90a7-67412912bfe4,ACC-01009,2024-11-08T23:19:23,DEBIT,-112.13,GBP,Utilities,SFR,WIRE,SETTLED,Manchester,GB,2025-10-28T13:48:14
a88b81fc-87a7-4fc3-a14c-4056bf6ca15f,ACC-01003,2025-02-24T23:44:04,DEBIT,-61.65,EUR,Groceries,Monoprix,SEPA,SETTLED,Porto,PT,2025-10-28T13:48:14
f3642f4e-6ad4-44b2-9a62-22f839cf73cd,ACC-01009,2025-01-17T18:16:24,DEBIT,-9.53,USD,Shopping,Zara,CARD,SETTLED,Antwerp,BE,2025-10-28T13:48:15
4fb82a82-b0f4-4824-839a-dc42af1053f5,ACC-01009,2025-02-11T20:12:22,DEBIT,-39.23,EUR,Groceries,Auchan,PAYPAL,SETTLED,Chicago,US,2025-10-28T13:48:15
b714e809-2a68-4455-a692-dbf291da6879,ACC-01009,2025-02-28T08:19:24,DEBIT,-940.87,EUR,Rent,Residence Belleville,SEPA,SETTLED,Hamburg,DE,2025-10-28T13:48:15
6563d2b1-1bfa-4d81-89e0-a08e33dc0058,ACC-01005,2025-07-23T14:44:05,DEBIT,-29.54,EUR,Restaurants,Local Bistro,WIRE,SETTLED,Seville,ES,2025-10-28T13:48:15
3c00b7ce-9c5c-4740-bc7a-6859ce0127f2,ACC-01005,2025-09-13T06:15:04,CREDIT,21.5,EUR,Refund,Amazon Refund,CARD,SETTLED,Leeds,GB,2025-10-28T13:48:14
a0daabe9-d0b1-441b-884e-867c32cfbfa1,ACC-01004,2025-08-29T17:04:11,DEBIT,-2.91,EUR,Shopping,Zara,CARD,SETTLED,Naples,IT,2025-10-28T13:48:15
55c28e3c-8de1-4a90-bb4c-1e7758629617,ACC-01006,2024-12-29T05:27:33,DEBIT,-98.17,EUR,Groceries,Monoprix,PAYPAL,SETTLED,Seville,ES,2025-10-28T13:48:14
bf689ac7-b91b-4c11-ae76-e3a447e1756b,ACC-01007,2025-06-17T10:21:37,DEBIT,-105.56,USD,Utilities,Orange,WIRE,PENDING,Rome,IT,2025-10-28T13:48:15
60eb2b2c-6eb7-4be4-b2ed-e40e25f7a869,ACC-01006,2025-06-28T21:39:48,DEBIT,-50.74,EUR,Groceries,Lidl,CARD,SETTLED,Madrid,ES,2025-10-28T13:48:14
61cf6e4b-2ef4-4984-801e-7d3e0399b891,ACC-01006,2025-06-18T17:15:34,DEBIT,-18.1,USD,Transport,SNCF,WIRE,SETTLED,Birmingham,GB,2025-10-28T13:48:15
39911c85-0afe-400d-b0ee-81da6120d5b6,ACC-01001,2025-06-21T09:50:12,DEBIT,-921.42,EUR,Rent,Residence Belleville,CARD,SETTLED,London,GB,2025-10-28T13:48:14
6b27f193-3533-4e6f-9df3-4e504d3d54c9,ACC-01006,2025-07-21T10:08:37,DEBIT,-943.3,EUR,rent,Residence Belleville,CARD,SETTLED,San Francisco,US,2025-10-28T13:48:15
6c9f9609-6665-46c3-ac8a-4c21d0439bfb,ACC-01009,2025-04-11T20:15:38,DEBIT,-68.77,EUR,Groceries,Carrefour,CARD,SETTLED,Brussels,BE,2025-10-28T13:48:15
cfa2586a-f9b5-4d54-bf01-ab28b1960ab6,ACC-01007,2025-04-02T06:57:21,DEBIT,-120.99,EUR,Travel,Air France,CASH,SETTLED,Lisbon,PT,2025-10-28T13:48:14
73d270d4-8bef-4e3f-b095-36563cb19a9a,ACC-01010,2025-07-31T04:23:49,CREDIT,83.15,EUR,Refund,Amazon Refund,PAYPAL,SETTLED,London,GB,2025-10-28T13:48:15
5d9dda21-62bb-4f59-a9ec-5751d15b7d0e,ACC-01001,2025-08-14T03:54:58,DEBIT,-293.35,USD,Travel,Airbnb,CARD,SETTLED,Lisbon,PT,2025-10-28T13:48:14
6757a889-cbeb-4774-83cb-5978ab8131ed,ACC-01006,2025-10-17T18:20:46,DEBIT,-92.42,USD,Shopping,Zara,SEPA,SETTLED,Brussels,BE,2025-10-28T13:48:15
5f15c879-194a-4965-ae59-2b3a1c60f90c,ACC-01002,2025-05-14T19:34:59,CREDIT,2316.81,EUR,Salary,TechCorp SAS,SEPA,SETTLED,Lyon,FR,2025-10-28T13:48:15
49739b4b-059d-40ae-968f-25ac34316748,ACC-01006,2024-12-11T08:56:01,DEBIT,-56.09,EUR,Healthcare,Doctolib,SEPA,SETTLED,Seattle,US,2025-10-28T13:48:15
ec2baa82-0111-4437-ba5a-4837ba1597d5,ACC-01010,2025-03-04T03:20:46,DEBIT,-106.35,EUR,Groceries,Auchan,CASH,SETTLED,Madrid,ES,2025-10-28T13:48:15
36d4578f-554c-4a4b-baa6-53a864d5838d,ACC-01005,2025-09-25T05:20:03,DEBIT,-66.8,GBP,Groceries,Carrefour,SEPA,PENDING,Madrid,ES,2025-10-28T13:48:15
bdae189b-db40-42f2-b4d8-2a7b363d5a4a,ACC-01009,2025-08-21T19:12:47,DEBIT,-10.57,EUR,Entertainment,Cinema Gaumont,CARD,SETTLED,Brussels,BE,2025-10-28T13:48:15
03cf40a5-acb5-48ca-aab0-197ebc01c8cb,ACC-01005,2025-10-25T23:35:35,DEBIT,-95.2,EUR,Utilities,SFR,CARD,REVERSED,Manchester,GB,2025-10-28T13:48:15
b57e6ebc-4b35-415e-877c-9e78a8714da6,ACC-01010,2025-01-22T08:41:48,DEBIT,-31.35,USD,Healthcare,Pharmacie Centrale,CARD,SETTLED,Naples,IT,2025-10-28T13:48:14
cc509eb5-4a71-440e-9854-37273c0e39ad,ACC-01001,2024-12-25T16:20:08,DEBIT,-107.58,EUR,Shopping,Zara,CARD,SETTLED,Amsterdam,NL,2025-10-28T13:48:14
30ce7e88-2370-4317-b4b6-36d00ab1b869,ACC-01010,2024-11-26T15:39:13,DEBIT,-80.53,EUR,Groceries,Carrefour,CARD,SETTLED,Brussels,BE,2025-10-28T13:48:14
9baa405a-ae8c-49b7-8771-ac5e094f4146,ACC-01010,2025-04-26T15:59:45,DEBIT,-73.56,EUR,Utilities,SFR,CARD,SETTLED,Madrid,ES,2025-10-28T13:48:15
6211f959-5c5c-4a34-9c01-72712ee95953,ACC-01004,2025-01-23T11:43:09,DEBIT,-23.33,EUR,Restaurants,KFC,CARD,SETTLED,Seattle,US,2025-10-28T13:48:14
fa0b61f4-b769-462e-8c1b-b64ccae151bc,ACC-01008,2025-09-08T17:04:46,DEBIT,-802.95,EUR,Rent,Appartement Jules Ferry,APPLE_PAY,SETTLED,Seattle,US,2025-10-28T13:48:15
c7a1eb37-400b-4ddb-85fe-de4d2b2efceb,ACC-01008,2025-04-19T01:21:00,DEBIT,-70.59,EUR,Shopping,Zara,APPLE_PAY,PENDING,Antwerp,BE,2025-10-28T13:48:15
e99df213-d426-4fa9-8c0d-792a4fc151c8,ACC-01004,2025-01-18T14:44:15,DEBIT,-73.44,EUR,Utilities,Orange,PAYPAL,SETTLED,Valencia,ES,2025-10-28T13:48:14
7d0e6a5b-59c4-4458-ac0f-0bb6c68801b8,ACC-01006,2024-10-31T07:55:15,DEBIT,-1187.92,EUR,Rent,Appartement Jules Ferry,CARD,SETTLED,Valencia,ES,2025-10-28T13:48:15
ec58b87e-18f0-41c8-80db-552da155eff4,ACC-01002,2024-11-20T07:44:08,CREDIT,2471.01,EUR,Salary,YourCompany SARL,CARD,REVERSED,Brussels,BE,2025-10-28T13:48:15
7dca0ae6-8f19-4cc0-af23-4f2cc81fe7c5,ACC-01007,2025-02-24T01:48:21,DEBIT,-988.51,EUR,Rent,Residence Belleville,CARD,PENDING,Antwerp,BE,2025-10-28T13:48:15
afa8f6ab-9d0a-4ab0-84af-f6c1ef178111,ACC-01003,2025-05-18T08:36:14,DEBIT,-50.78,EUR,Utilities,SFR,CARD,SETTLED,Chicago,US,2025-10-28T13:48:15
634d0771-1196-43f6-85fb-fafa74422b1f,ACC-01001,2025-04-20T08:17:00,DEBIT,-13.36,EUR,Transport,RATP,CARD,SETTLED,Barcelona,ES,2025-10-28T13:48:15
aab6de11-c590-4c5b-adc5-0e44c83a08be,ACC-01010,2024-12-23T05:40:47,DEBIT,-3.1,EUR,Entertainment,Spotify,PAYPAL,SETTLED,Rotterdam,NL,2025-10-28T13:48:14
330d7bc0-6208-4b73-9d39-8327e86355da,ACC-01005,2025-03-25T01:05:32,DEBIT,-993.73,EUR,Rent,Residence Belleville,PAYPAL,SETTLED,Valencia,ES,2025-10-28T13:48:14
656d9998-6daf-4cc4-bf63-1d323eb79dc1,ACC-01006,2025-03-29T06:21:50,DEBIT,-18.46,USD,Entertainment,Netflix,SEPA,SETTLED,Amsterdam,NL,2025-10-28T13:48:14
da3dff20-3e5d-4e3c-ae79-bf6fff8734d3,ACC-01008,2025-10-05T14:09:38,DEBIT,-41.54,EUR,Groceries,Carrefour,WIRE,SETTLED,Chicago,US,2025-10-28T13:48:15
e46135b3-58e7-499f-8da6-95be72c7e6fb,ACC-01002,2025-09-29T14:48:39,DEBIT,-10.17,EUR,Groceries,Auchan,CARD,SETTLED,Milan,IT,2025-10-28T13:48:14
6e516c42-d86d-4f88-a023-e38645376156,ACC-01003,2025-06-30T12:40:23,DEBIT,-5.06,GBP,Entertainment,Netflix,CARD,SETTLED,Antwerp,BE,2025-10-28T13:48:15
a82b20d3-f951-4779-a777-9bf0f3771e86,ACC-01007,2025-02-02T01:27:48,DEBIT,-901.89,EUR,Rent,Appartement Jules Ferry,CARD,SETTLED,Rotterdam,NL,2025-10-28T13:48:15
410ad9df-944e-469f-b530-9d30a0cc631d,ACC-01008,2025-05-09T10:56:00,DEBIT,-27.3,EUR,Entertainment,Netflix,SEPA,SETTLED,Chicago,US,2025-10-28T13:48:14
e057ad23-3bbe-4a72-bb7b-39d2d1597da1,ACC-01001,2024-11-11T17:22:52,DEBIT,-37.33,EUR,Groceries,Carrefour,CARD,SETTLED,Cologne,DE,2025-10-28T13:48:15
bf963e3d-c437-4be4-9870-17e8ce919ca6,ACC-01006,2025-07-08T17:23:55,DEBIT,-117.8,EUR,Healthcare,Pharmacie Centrale,CARD,SETTLED,New York,US,2025-10-28T13:48:15
c2f9a330-4590-42ab-8c55-3e6f182912a5,ACC-01006,2025-06-12T07:59:08,DEBIT,-75.54,EUR,Utilities,Orange,CARD,SETTLED,Paris,FR,2025-10-28T13:48:15
f5afef8d-fe31-4031-a28e-5b7f3538e6f0,ACC-01007,2024-11-15T05:16:39,DEBIT,-16.01,USD,Transport,RATP,CARD,SETTLED,Berlin,DE,2025-10-28T13:48:14
